record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,134,2,2156096064,2156112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,135,2,2172096000,2172112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,136,2,2188096032,2188112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,137,2,2204096032,2204112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,138,2,2220096000,2220112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,139,2,2236096032,2236112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,140,2,2252096000,2252112064,rp2040_timer0,10040,R,h1_ocxo_open_loop,16
CNT,1,141,2,2268096064,2268112112,rp2040_timer0,10030,R,h1_ocxo_open_loop,16
CNT,1,142,2,2284096048,2284112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,143,2,2300096032,2300112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,144,2,2316096048,2316112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,145,2,2332096048,2332112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,146,2,2348096032,2348112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,147,2,2364096064,2364112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,148,2,2380096032,2380112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,149,2,2396096064,2396112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,150,2,2412096032,2412112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,151,2,2428096064,2428112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,152,2,2444096048,2444112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,153,2,2460096016,2460112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,154,2,2476096064,2476112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,155,2,2492096016,2492112048,rp2040_timer0,10021,R,h1_ocxo_open_loop,16
CNT,1,156,2,2508096016,2508112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,157,2,2524096064,2524112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,158,2,2540096032,2540112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,159,2,2556096000,2556112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,160,2,2572096048,2572112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,161,2,2588096000,2588112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,162,2,2604096048,2604112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,163,2,2620096064,2620112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,164,2,2636096032,2636112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,165,2,2652096032,2652112048,rp2040_timer0,10011,R,h1_ocxo_open_loop,16
CNT,1,166,2,2668096064,2668112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,167,2,2684096032,2684112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,168,2,2700096016,2700112064,rp2040_timer0,10030,R,h1_ocxo_open_loop,16
CNT,1,169,2,2716096016,2716112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,170,2,2732096048,2732112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,171,2,2748096032,2748112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,172,2,2764096016,2764112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,173,2,2780096000,2780112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,174,2,2796096048,2796112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,175,2,2812096048,2812112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,176,2,2828096000,2828112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,177,2,2844096048,2844112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,178,2,2860096048,2860112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,179,2,2876096064,2876112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,180,2,2892096016,2892112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,181,2,2908096064,2908112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,182,2,2924096048,2924112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,183,2,2940096048,2940112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,184,2,2956096016,2956112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,185,2,2972096064,2972112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,186,2,2988096032,2988112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,187,2,3004096032,3004112096,rp2040_timer0,10040,R,h1_ocxo_open_loop,16
CNT,1,188,2,3020096064,3020112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,189,2,3036096064,3036112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,190,2,3052096064,3052112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,191,2,3068096032,3068112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,192,2,3084096064,3084112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,193,2,3100096000,3100112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,194,2,3116096048,3116112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,195,2,3132096016,3132112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,196,2,3148096064,3148112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,197,2,3164096032,3164112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,198,2,3180096048,3180112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,199,2,3196096064,3196112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,200,2,3212096000,3212112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,201,2,3228096048,3228112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,202,2,3244096032,3244112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,203,2,3260096064,3260112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,204,2,3276096000,3276112048,rp2040_timer0,10030,R,h1_ocxo_open_loop,16
CNT,1,205,2,3292096064,3292112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,206,2,3308096048,3308112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,207,2,3324096000,3324112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,208,2,3340096016,3340112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,209,2,3356096016,3356112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,210,2,3372096016,3372112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,211,2,3388096000,3388112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,212,2,3404096128,3404112160,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,213,2,3420096016,3420112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,214,2,3436096016,3436112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,215,2,3452096048,3452112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,216,2,3468096016,3468112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,217,2,3484096048,3484112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,218,2,3500096016,3500112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,219,2,3516096048,3516112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,220,2,3532096016,3532112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,221,2,3548096048,3548112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,222,2,3564096032,3564112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,223,2,3580096032,3580112096,rp2040_timer0,10040,R,h1_ocxo_open_loop,16
CNT,1,224,2,3596096032,3596112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,225,2,3612096016,3612112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,226,2,3628096048,3628112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,227,2,3644096032,3644112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,228,2,3660096016,3660112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,229,2,3676096048,3676112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,230,2,3692096032,3692112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,231,2,3708096064,3708112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,232,2,3724096048,3724112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,233,2,3740096048,3740112080,rp2040_timer0,10021,R,h1_ocxo_open_loop,16
CNT,1,234,2,3756096048,3756112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,235,2,3772096064,3772112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,236,2,3788096000,3788112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,237,2,3804096048,3804112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,238,2,3820096032,3820112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,239,2,3836096048,3836112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,240,2,3852096032,3852112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,241,2,3868096016,3868112096,rp2040_timer0,10050,R,h1_ocxo_open_loop,16
CNT,1,242,2,3884096048,3884112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,243,2,3900096064,3900112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,244,2,3916096016,3916112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,245,2,3932096048,3932112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,246,2,3948096048,3948112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,247,2,3964096032,3964112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,248,2,3980096032,3980112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,249,2,3996096032,3996112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,250,2,4012096016,4012112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,251,2,4028096000,4028112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,252,2,4044096048,4044112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,253,2,4060096064,4060112096,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,254,2,4076096048,4076112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
