record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,128,2,2060096032,2060112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,129,2,2076096000,2076112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,130,2,2092096016,2092112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,131,2,2108096000,2108112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,132,2,2124096064,2124112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,133,2,2140096080,2140112096,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,134,2,2156096016,2156112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,135,2,2172096016,2172112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,136,2,2188096064,2188112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,137,2,2204096032,2204112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,138,2,2220096016,2220112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,139,2,2236096016,2236112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,140,2,2252096064,2252112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,141,2,2268096016,2268112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,142,2,2284096064,2284112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,143,2,2300096064,2300112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,144,2,2316096032,2316112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,145,2,2332096064,2332112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,146,2,2348096048,2348112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,147,2,2364096000,2364112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,148,2,2380096016,2380112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,149,2,2396096048,2396112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,150,2,2412096016,2412112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,151,2,2428096032,2428112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,152,2,2444096016,2444112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,153,2,2460096032,2460112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,154,2,2476096000,2476112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,155,2,2492096032,2492112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,156,2,2508096016,2508112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,157,2,2524096048,2524112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,158,2,2540096000,2540112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,159,2,2556096000,2556112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,160,2,2572096048,2572112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,161,2,2588096000,2588112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,162,2,2604096032,2604112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,163,2,2620096016,2620112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,164,2,2636096032,2636112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,165,2,2652096016,2652112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,166,2,2668096048,2668112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,167,2,2684096048,2684112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,168,2,2700096032,2700112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,169,2,2716096000,2716112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,170,2,2732096032,2732112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,171,2,2748096048,2748112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,172,2,2764096048,2764112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,173,2,2780096048,2780112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,174,2,2796096016,2796112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,175,2,2812096016,2812112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,176,2,2828096016,2828112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,177,2,2844096048,2844112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,178,2,2860096000,2860112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,179,2,2876096064,2876112080,rp2040_timer0,10011,R,h1_ocxo_open_loop,16
CNT,1,180,2,2892096048,2892112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,181,2,2908096000,2908112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,182,2,2924096048,2924112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,183,2,2940096064,2940112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,184,2,2956096064,2956112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,185,2,2972096016,2972112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,186,2,2988096016,2988112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,187,2,3004096048,3004112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,188,2,3020096032,3020112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,189,2,3036096064,3036112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,190,2,3052096048,3052112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,191,2,3068096048,3068112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,192,2,3084096016,3084112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,193,2,3100096000,3100112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,194,2,3116096016,3116112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,195,2,3132096000,3132112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,196,2,3148096064,3148112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,197,2,3164096032,3164112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,198,2,3180096048,3180112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,199,2,3196096016,3196112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,200,2,3212096032,3212112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,201,2,3228096048,3228112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,202,2,3244096016,3244112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,203,2,3260096032,3260112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,204,2,3276096048,3276112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,205,2,3292096032,3292112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,206,2,3308096064,3308112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,207,2,3324096032,3324112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,208,2,3340096016,3340112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,209,2,3356096064,3356112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,210,2,3372096000,3372112032,rp2040_timer0,10021,R,h1_ocxo_open_loop,16
CNT,1,211,2,3388096032,3388112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,212,2,3404096048,3404112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,213,2,3420096064,3420112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,214,2,3436096032,3436112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,215,2,3452096016,3452112080,rp2040_timer0,10040,R,h1_ocxo_open_loop,16
CNT,1,216,2,3468096016,3468112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,217,2,3484096000,3484112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,218,2,3500096016,3500112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,219,2,3516096000,3516112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,220,2,3532096000,3532112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,221,2,3548096048,3548112080,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,222,2,3564096000,3564112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,223,2,3580096000,3580112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,224,2,3596096000,3596112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,225,2,3612096064,3612112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,226,2,3628096032,3628112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,227,2,3644096064,3644112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,228,2,3660096048,3660112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,229,2,3676096032,3676112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,230,2,3692096016,3692112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,231,2,3708096000,3708112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,232,2,3724096032,3724112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,233,2,3740096000,3740112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,234,2,3756096032,3756112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,235,2,3772096016,3772112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,236,2,3788096000,3788112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,237,2,3804096064,3804112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,238,2,3820096016,3820112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,239,2,3836096064,3836112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,240,2,3852096016,3852112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,241,2,3868096048,3868112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,242,2,3884096016,3884112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,243,2,3900096064,3900112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,244,2,3916096016,3916112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,245,2,3932096032,3932112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,246,2,3948096016,3948112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,247,2,3964096032,3964112064,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,248,2,3980096000,3980112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,249,2,3996096064,3996112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,250,2,4012096048,4012112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,251,2,4028096032,4028112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,252,2,4044096016,4044112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,253,2,4060096048,4060112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,254,2,4076096000,4076112016,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,255,2,4092096016,4092112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,256,2,4108096032,4108112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,257,2,4124096032,4124112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,258,2,4140096064,4140112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,259,2,4156096000,4156112032,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
CNT,1,260,2,4172096064,4172112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,261,2,4188096048,4188112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,262,2,4204096048,4204112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,263,2,4220096032,4220112048,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,264,2,4236096064,4236112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,265,2,4252096016,4252112032,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,266,2,4268096064,4268112080,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,267,2,4284096048,4284112064,rp2040_timer0,10010,R,h1_ocxo_open_loop,16
CNT,1,268,2,4300096016,4300112048,rp2040_timer0,10020,R,h1_ocxo_open_loop,16
