record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,49,200132192,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,50,200136144,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,51,200139168,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,52,216128192,rp2040_timer0,system,uptime_seconds,13,INFO,0
STS,1,53,216132112,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,54,216135968,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,55,216139552,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,56,232128176,rp2040_timer0,system,uptime_seconds,14,INFO,0
STS,1,57,232132064,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,58,232135920,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,59,232139456,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,60,248128208,rp2040_timer0,system,uptime_seconds,15,INFO,0
STS,1,61,248131952,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,62,248135712,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,63,248139440,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,64,264128192,rp2040_timer0,system,uptime_seconds,16,INFO,0
STS,1,65,264132288,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,66,264136192,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,67,264139968,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,68,280128208,rp2040_timer0,system,uptime_seconds,17,INFO,0
STS,1,69,280132208,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,70,280136064,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,71,280139872,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,72,296128208,rp2040_timer0,system,uptime_seconds,18,INFO,0
STS,1,73,296132256,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,74,296136000,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,75,296139232,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,76,312128192,rp2040_timer0,system,uptime_seconds,19,INFO,0
STS,1,77,312132096,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,78,312135712,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,79,312138880,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,80,328128208,rp2040_timer0,system,uptime_seconds,20,INFO,0
STS,1,81,328132080,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,82,328135760,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,83,328138832,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,84,344128208,rp2040_timer0,system,uptime_seconds,21,INFO,0
STS,1,85,344132144,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,86,344135952,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,87,344140000,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,88,360128208,rp2040_timer0,system,uptime_seconds,22,INFO,0
STS,1,89,360132256,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,90,360136224,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,91,360139760,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,92,376128192,rp2040_timer0,system,uptime_seconds,23,INFO,0
STS,1,93,376132256,rp2040_timer0,capture,event_count,4,INFO,0
STS,1,94,376135920,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,95,376139152,rp2040_timer0,capture,error_flags,0,INFO,0
